interview__key,interview__id,land_parcels__id,i01_3,i02__0,i02__1,i02__2,i02__3,i02__4,i02__5,i02__6,i02__7,i03,i04,i05,i06,i07__1,i07__2,i07__3,i07__4,i07__5,i07__6,i07__7,i07__8,i07__9,i07__10,i07__11,i07__96,i08,i09,i10,i11,i12,i13
02-59-12-64,0a4e346d5da94bbb8641082243638756,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74-46-40-13,c838c696912648848e5272579aab0713,1,Gift,1.0,,,,,,,,Marsabit,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,No,Government Official,Slightly Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
93-63-07-65,8642c6fdc1d1449582d3a090d0c3e62e,1,Inherited,1.0,,,,,,,,Siaya,Private,Freehold,Transfer,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
73-64-63-51,cafb30d8b9124c788a56a3bbf04e9a79,1,Gift,2.0,,,,,,,,Marsabit,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Slightly Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
41-13-27-03,63fc1531a8d24ccbb255f08cedd1ed96,1,Inherited,1.0,,,,,,,,Baringo,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
56-41-73-21,069402e7781e435c91d7944f5aa8f6fe,1,Inherited,1.0,,,,,,,,Nyamira,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
67-54-03-05,9a1b8d4d24e241bf80e0f9908dd61fda,1,Allocated By Family Member,1.0,,,,,,,,Siaya,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
07-46-24-91,093455d4975b4a0f980cf60974afeea8,1,Inherited,1.0,,,,,,,,Nyamira,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
24-61-63-64,d8b236e8b85f49f1a2a1dd96c0f88737,1,Inherited,1.0,,,,,,,,Homabay,Private,Customary,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
78-29-85-09,0e91cc4b31fb4c87be8a1c26c317d7dc,1,Purchased,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
65-97-89-36,ed5a2f6bb25248349bb0aec5a88a2ca4,1,Purchased,1.0,,,,,,,,Nakuru,Private,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
03-57-66-96,9e0a65da33234f53a3492d94f1399ec8,1,Inherited,2.0,,,,,,,,Tana River,Community land,Customary,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
88-92-76-60,1486c39691704652b2c3f37bd229efb0,1,Inherited,1.0,,,,,,,,Nyamira,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
46-46-93-87,a9433e038c3e40869e7cd893fcc4b910,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48-52-84-95,1d7504af84d44bad88f8a9a61e0cf353,1,Purchased,1.0,,,,,,,,Kiambu,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
89-25-13-17,b6ec72bdfe994f059d99f4e14d526513,1,Inherited,1.0,,,,,,,,Taita-Taveta,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
46-74-15-98,cda95e0434464b74ab6459e8de983707,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54-09-75-90,8763c57ab1d547e59e7d08ba6ca575c0,1,Allocated By Government,1.0,,,,,,,,Wajir,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
95-05-40-59,bde62e5d7a36468fab4dd9c28a4d2b70,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00-98-13-17,c96dffd5ce674947a71e652e0bac70a2,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14-27-55-62,d858239a3ab94c0ebc79258ad7375c1d,1,Moved In/use Without Permission,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42-09-76-47,2055b94a03314558aea9c123c18a03c6,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
90-80-73-36,71edde95cbcd47baa7226e7af48c67ee,1,Inherited,1.0,,,,,,,,West Pokot,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-00-07-65,2c4373dc9dd9488a8de951f1807b4b48,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
70-09-79-84,8230de543fea4ba88fef2afb315a330f,1,Purchased,1.0,,,,,,,,Kisii,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
10-34-36-09,4be6fe5b55d94a3e9dc912138ce4a2de,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,None,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
12-61-85-82,26aa1fdf41d741fd8e3dc803f80688cc,1,Inherited,1.0,,,,,,,,Nandi,Private,Freehold,Allotment letters,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
33-41-81-73,7ef860c86f6f43dfa250cbbfbb9a6d5b,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
19-45-49-31,837d76c5d1e44765a11683ab169b241b,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
74-48-75-01,9438be61d91343e18420c82de170f124,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
15-35-29-79,a1a16154d5dd4696806076e8712515c4,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
53-30-71-56,b449b0eb687c42dca38f4752c5a1f9b3,1,Inherited,1.0,,,,,,,,Machakos,Private,Leasehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
38-00-43-96,b78b2efc88394d1597b693d7b4330c80,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
38-00-43-96,b78b2efc88394d1597b693d7b4330c80,2,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
51-62-04-88,7a60a00fe414422fa2b1ee8dfd2febc1,1,Purchased,1.0,,,,,,,,Kwale,Private,Freehold,Sale Agreement,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-97-86-31,c8a1b94c03ad4da98ea533bf7ff05919,1,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-97-86-31,c8a1b94c03ad4da98ea533bf7ff05919,2,Purchased,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
64-50-08-37,dad648bbca28451db33d8a83ff2b7777,1,Purchased,1.0,,,,,,,,Nakuru,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
35-62-38-80,831170485fa6453db53213249e45caa6,1,Purchased,1.0,,,,,,,,Nairobi City,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
42-35-92-21,87d96770551a4d1a8cdc188cec3e4bd9,1,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
40-95-14-69,010e3448f03d40c792304c6af91aaf84,1,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
54-36-82-72,5570972d7dde4104892451a800c776c0,1,Inherited,1.0,,,,,,,,Embu,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
30-37-69-25,8a27afa7dab5482fb64d6c0cc6487510,1,Purchased,1.0,,,,,,,,Makueni,Private,Freehold,Sale Agreement,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
97-02-02-35,589bf33c68a34feaa02de45d1c9b13a9,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
90-29-41-37,8cd4669ac7fd4afaac5d67355670ea50,1,Purchased,1.0,,,,,,,,Nairobi City,Private,Freehold,Share certificates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
30-19-11-78,5b829d54bc774141a79f061c7d4aa8c4,1,Purchased,1.0,,,,,,,,Nandi,Private,Freehold,Allotment letters,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
80-29-99-14,0a96072cfefe4441bbd770150d8dd030,1,Inherited,1.0,,,,,,,,Kwale,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
61-06-16-71,0f89e0b36484451cb5955f99b2403d82,1,Purchased,1.0,,,,,,,,Kakamega,Private,Freehold,Transfer,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
09-20-66-63,002aa7db9bf64da4977554dee5146e1f,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
59-73-06-79,5f7be3d09c8c46849117f758447728eb,1,Inherited,1.0,,,,,,,,Bomet,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
58-49-62-96,1547144a7e924b8f9bb5b18be27531c7,1,Inherited,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
48-52-43-61,5ff86683a04c46daaf5dee9f04dbbe29,1,Gift,1.0,,,,,,,,Marsabit,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Customary Leader,No,Customary Leader,Slightly Likely,"Government pronouncement (e.g., compulsory acquisition etc.)"
12-74-60-43,1e99414bb09a44d5a890dd2f492fc1a2,1,Inherited,1.0,,,,,,,,Embu,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
44-95-57-33,5ffe68a525ba4d3fb6a8588c788ef74a,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
79-45-96-35,628235f8f6ea495d98c78bfba8dd9ea4,1,Inherited,1.0,,,,,,,,Embu,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
64-14-36-52,6a886889bbbf4b08b8a28da30123bf48,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
34-12-67-35,b0234269a89b43859cd8b0872b2da510,1,Inherited,2.0,,,,,,,,Nakuru,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
26-31-69-67,a0eaa3ab4d794f24899699cb3ef65e08,1,Allocated By Family Member,1.0,,,,,,,,Nandi,Private,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Customary Leader,No,Customary Leader,Not at all Likely,
09-80-31-36,6dd997b6750148d6b0a3513c88935519,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
02-13-19-10,b41082c76e664e0881b33e04a64895b6,1,Inherited,1.0,,,,,,,,Kisumu,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
31-16-57-45,86b264e4ac6d4a8d894daff4fb9ab427,1,Inherited,1.0,8.0,,,,,,,Baringo,Community land,Customary,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-87-26-80,bc8a94c6bf7f4dd0baedcb884636eaf8,1,Purchased,1.0,2.0,,,,,,,Nairobi City,Private,Freehold,Share certificates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
86-87-26-80,bc8a94c6bf7f4dd0baedcb884636eaf8,2,Purchased,1.0,2.0,,,,,,,Machakos,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
15-08-87-83,27e66d3bffd24f6083689851c663f465,1,Inherited,1.0,,,,,,,,Kisii,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
47-22-16-63,6c80ba9afe784b06bfe186badd7e2116,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Sectional title,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,Yes,,Not at all Likely,
84-72-63-89,c2b78ca936d34bb5a92cda1b1bb7ad00,1,Inherited,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
50-54-35-16,e11fe65cf3e5413593f4eb620c5a0929,1,Inherited,1.0,,,,,,,,Kwale,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,Yes,,Yes,,Not at all Likely,
26-57-70-37,be3dcb1135984110bcdc950a75d7a30f,1,Purchased,1.0,,,,,,,,Kwale,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
60-64-72-19,c434e0053d984ff4be5aa42457ce18f0,1,Purchased,1.0,,,,,,,,Nairobi City,Private,Freehold,Share certificates,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
45-56-07-26,e7afa8c411994704aaf5cbafe6c0306d,1,Inherited,1.0,,,,,,,,Nandi,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
97-90-47-11,c51f78b96b634f8e9bb136a22fb5c13e,1,Inherited,1.0,,,,,,,,West Pokot,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
18-95-09-81,d121b4766dfa450b96b33e39ac50fcde,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
05-38-23-31,ea9deff3b0b44a0c9de02e2be8544319,1,Gift,1.0,,,,,,,,Marsabit,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
42-65-18-90,191e19e11a01498dab29790995ffbea4,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
56-40-35-71,ecb19ab30ed64984a53b13a0c8ae2936,1,Inherited,1.0,,,,,,,,Kitui,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
42-93-13-65,73a1c9dce0b143d392cc6527f210c77d,1,Purchased,1.0,,,,,,,,Kericho,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
72-45-43-46,f3ca346289cd4532b598899524208dad,1,Purchased,1.0,,,,,,,,Trans Nzoia,Private,Freehold,Sale Agreement,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
72-45-43-46,f3ca346289cd4532b598899524208dad,2,Inherited,1.0,,,,,,,,Kakamega,Private,Freehold,None,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
29-92-99-08,27cfd96041884a28b96f37286ff6bd32,1,Inherited,1.0,,,,,,,,Siaya,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
47-67-20-24,dc5b12e9278c49279136945509205b83,1,Inherited,1.0,2.0,,,,,,,West Pokot,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
68-68-46-08,f8e0ffddfc5842d4a4689bda1df2be71,1,Purchased,1.0,,,,,,,,Narok,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
59-98-58-85,338ee905323a4382a04801d99cc1b17a,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
46-57-91-29,0ce8cdf0eaa840fcbd9609ac066bc653,1,Inherited,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
81-44-32-66,55a8f4c608e6458cb119fd8130962ca3,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
18-54-99-12,1c088ea4aabf471daa813cc9a3372ad5,1,Inherited,1.0,,,,,,,,Bungoma,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
18-54-99-12,1c088ea4aabf471daa813cc9a3372ad5,2,Purchased,1.0,,,,,,,,Bungoma,Private,Freehold,Title deed,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
72-20-49-38,81abd7ac72d84ad1b7ead883dd5d0a4f,1,Inherited,1.0,,,,,,,,Narok,Private,Freehold,None,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
81-66-09-44,c0d157ff6afb4e60873c9113c646185f,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
34-37-75-14,3617f28841c34c818f043cfc99b4740d,1,Allocated By Family Member,1.0,,,,,,,,Nyeri,Private,Freehold,Title deed,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
83-04-93-17,5ee7e1dbc3e648f2bbeece7dc9f9fbbe,1,Allocated By Family Member,1.0,,,,,,,,Machakos,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
99-15-32-28,cefac8095d4a4f7b873befa3d34ce75a,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
85-81-44-59,26b9bfc7871a4642b6f7dc3eeb8779bb,1,Allocated By Family Member,1.0,,,,,,,,Mandera,Private,Freehold,Allotment letters,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
79-25-76-97,d9311b833cc04941a99544af4a512224,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
78-97-35-59,3102c092af3d424a8259c7ac8123ef59,1,Inherited,1.0,,,,,,,,Makueni,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
32-11-40-05,64f5f5de5fab4ee39a3966b9a290a73a,1,Purchased,1.0,,,,,,,,Nakuru,Private,Freehold,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
12-46-20-62,331da3c9b0094cb69135fde777696ade,1,Allocated By Family Member,1.0,,,,,,,,Nakuru,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Co-owner(s),No,Co-owner(s),Not at all Likely,
67-23-19-14,e3a3ba59d49c467e8eb968ecba8ead42,1,Inherited,1.0,,,,,,,,Kilifi,Private,Freehold,Sectional title,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
50-60-91-79,6717d1ccdbe84b839d609ad10a271dc8,1,Purchased,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
25-45-53-63,36ae1abb2a284129814cb3b0331022b4,1,Inherited,1.0,,,,,,,,Elgeyo-Marakwet,Community land,Freehold,Allotment letters,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
44-84-15-00,36d14aec2ed9441faf7a2b2918c1059b,1,Purchased,1.0,,,,,,,,Kakamega,Private,Customary,Title deed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
62-08-71-22,053eef8e4bc2436f8cc51ebba08fc804,1,Purchased,1.0,,,,,,,,Narok,Private,Freehold,Title deed,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
27-70-50-80,3ba491d925e2411aa59958589c57d5c0,1,Purchased,1.0,,,,,,,,Nakuru,Private,Freehold,Sale Agreement,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
88-53-92-78,73872431dc4a40eaaaf2abb349485f9c,1,Allocated By Family Member,1.0,,,,,,,,Machakos,Private,Freehold,None,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,No,Relative,No,Relative,Not at all Likely,
08-19-64-29,1bf64950927942c09bc7bec24711d2c2,1,Allocated By Family Member,1.0,,,,,,,,Migori,Private,Freehold,None,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Yes,,Yes,,Not at all Likely,
