date,commodity,region,market,price_mean,price_std,obs_count,market_id,currency
2011-08-01,Beans - Wholesale,Nyanza,Kisumu,79.048,,1,186,KES
2011-08-01,Beans - Wholesale,Rift Valley,Eldoret town,78.053,,1,185,KES
2011-08-01,Beans - Wholesale,Rift Valley,Nakuru,52.607,,1,1850,KES
2011-08-01,Maize (white) - Retail,Eastern,Kitui,39.0,,1,187,KES
2011-08-01,Maize (white) - Retail,Eastern,Marsabit,59.16,,1,190,KES
2011-08-01,Maize (white) - Retail,North Eastern,Mandera,63.0,,1,189,KES
2011-08-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),72.73,,1,188,KES
2011-08-01,Maize - Wholesale,Coast,Mombasa,35.773,,1,191,KES
2011-08-01,Maize - Wholesale,Nairobi,Nairobi,42.926,,1,184,KES
2011-08-01,Maize - Wholesale,Nyanza,Kisumu,43.628,,1,186,KES
2011-08-01,Maize - Wholesale,Rift Valley,Eldoret town,40.0,,1,185,KES
2011-08-01,Maize - Wholesale,Rift Valley,Nakuru,36.84,,1,1850,KES
2011-08-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2011-08-01,Oil (vegetable) - Retail,Nairobi,Nairobi,215.0,,1,184,KES
2011-09-01,Beans (dry) - Retail,Eastern,Kitui,75.0,,1,187,KES
2011-09-01,Beans - Wholesale,Coast,Mombasa,62.324,,1,191,KES
2011-09-01,Beans - Wholesale,Nairobi,Nairobi,75.439,,1,184,KES
2011-09-01,Beans - Wholesale,Nyanza,Kisumu,78.693,,1,186,KES
2011-09-01,Beans - Wholesale,Rift Valley,Eldoret town,61.789,,1,185,KES
2011-09-01,Beans - Wholesale,Rift Valley,Nakuru,56.812,,1,1850,KES
2011-09-01,Maize (white) - Retail,Eastern,Kitui,41.0,,1,187,KES
2011-09-01,Maize (white) - Retail,Eastern,Marsabit,62.22,,1,190,KES
2011-09-01,Maize (white) - Retail,North Eastern,Mandera,65.0,,1,189,KES
2011-09-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),65.55,,1,188,KES
2011-09-01,Maize - Wholesale,Coast,Mombasa,32.871,,1,191,KES
2011-09-01,Maize - Wholesale,Nairobi,Nairobi,34.004,,1,184,KES
2011-09-01,Maize - Wholesale,Nyanza,Kisumu,35.953,,1,186,KES
2011-09-01,Maize - Wholesale,Rift Valley,Eldoret town,33.185,,1,185,KES
2011-09-01,Maize - Wholesale,Rift Valley,Nakuru,33.325,,1,1850,KES
2011-09-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2011-09-01,Oil (vegetable) - Retail,Nairobi,Nairobi,220.0,,1,184,KES
2011-10-01,Beans (dry) - Retail,Eastern,Kitui,77.47,,1,187,KES
2011-10-01,Beans - Wholesale,Coast,Mombasa,58.747,,1,191,KES
2011-10-01,Beans - Wholesale,Nairobi,Nairobi,67.178,,1,184,KES
2011-10-01,Beans - Wholesale,Nyanza,Kisumu,75.036,,1,186,KES
2011-10-01,Beans - Wholesale,Rift Valley,Eldoret town,60.453,,1,185,KES
2011-10-01,Beans - Wholesale,Rift Valley,Nakuru,55.814,,1,1850,KES
2011-10-01,Maize (white) - Retail,Eastern,Kitui,40.62,,1,187,KES
2011-10-01,Maize (white) - Retail,North Eastern,Mandera,67.0,,1,189,KES
2011-10-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),64.3,,1,188,KES
2011-10-01,Maize - Wholesale,Coast,Mombasa,32.636,,1,191,KES
2011-10-01,Maize - Wholesale,Nairobi,Nairobi,33.628,,1,184,KES
2011-10-01,Maize - Wholesale,Nyanza,Kisumu,34.56,,1,186,KES
2011-10-01,Maize - Wholesale,Rift Valley,Eldoret town,32.786,,1,185,KES
2011-10-01,Maize - Wholesale,Rift Valley,Nakuru,30.831,,1,1850,KES
2011-10-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2011-10-01,Oil (vegetable) - Retail,Nairobi,Nairobi,220.0,,1,184,KES
2011-11-01,Beans (dry) - Retail,Eastern,Kitui,76.53,,1,187,KES
2011-11-01,Beans - Wholesale,Coast,Mombasa,56.586,,1,191,KES
2011-11-01,Beans - Wholesale,Nairobi,Nairobi,59.562,,1,184,KES
2011-11-01,Beans - Wholesale,Nyanza,Kisumu,76.191,,1,186,KES
2011-11-01,Beans - Wholesale,Rift Valley,Eldoret town,65.709,,1,185,KES
2011-11-01,Beans - Wholesale,Rift Valley,Nakuru,51.859,,1,1850,KES
2011-11-01,Maize (white) - Retail,Eastern,Kitui,41.63,,1,187,KES
2011-11-01,Maize (white) - Retail,North Eastern,Mandera,65.0,,1,189,KES
2011-11-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),64.23,,1,188,KES
2011-11-01,Maize - Wholesale,Coast,Mombasa,35.016,,1,191,KES
2011-11-01,Maize - Wholesale,Nairobi,Nairobi,35.516,,1,184,KES
2011-11-01,Maize - Wholesale,Nyanza,Kisumu,38.478,,1,186,KES
2011-11-01,Maize - Wholesale,Rift Valley,Eldoret town,34.491,,1,185,KES
2011-11-01,Maize - Wholesale,Rift Valley,Nakuru,31.362,,1,1850,KES
2011-11-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2011-11-01,Oil (vegetable) - Retail,Nairobi,Nairobi,217.0,,1,184,KES
2011-12-01,Beans (dry) - Retail,Eastern,Kitui,96.27,,1,187,KES
2011-12-01,Beans - Wholesale,Coast,Mombasa,55.947,,1,191,KES
2011-12-01,Beans - Wholesale,Nairobi,Nairobi,61.396,,1,184,KES
2011-12-01,Beans - Wholesale,Nyanza,Kisumu,72.739,,1,186,KES
2011-12-01,Beans - Wholesale,Rift Valley,Eldoret town,75.774,,1,185,KES
2011-12-01,Beans - Wholesale,Rift Valley,Nakuru,53.342,,1,1850,KES
2011-12-01,Maize (white) - Retail,Eastern,Kitui,42.55,,1,187,KES
2011-12-01,Maize (white) - Retail,North Eastern,Mandera,60.0,,1,189,KES
2011-12-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),64.58,,1,188,KES
2011-12-01,Maize - Wholesale,Coast,Mombasa,35.829,,1,191,KES
2011-12-01,Maize - Wholesale,Nairobi,Nairobi,35.722,,1,184,KES
2011-12-01,Maize - Wholesale,Nyanza,Kisumu,39.976,,1,186,KES
2011-12-01,Maize - Wholesale,Rift Valley,Eldoret town,32.888,,1,185,KES
2011-12-01,Maize - Wholesale,Rift Valley,Nakuru,32.995,,1,1850,KES
2011-12-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2011-12-01,Oil (vegetable) - Retail,Nairobi,Nairobi,220.0,,1,184,KES
2012-01-01,Beans (dry) - Retail,Eastern,Kitui,72.0,,1,187,KES
2012-01-01,Beans - Wholesale,Coast,Mombasa,62.494,,1,191,KES
2012-01-01,Beans - Wholesale,Nairobi,Nairobi,58.573,,1,184,KES
2012-01-01,Beans - Wholesale,Nyanza,Kisumu,74.748,,1,186,KES
2012-01-01,Beans - Wholesale,Rift Valley,Eldoret town,77.034,,1,185,KES
2012-01-01,Beans - Wholesale,Rift Valley,Nakuru,57.66,,1,1850,KES
2012-01-01,Maize (white) - Retail,Eastern,Kitui,42.0,,1,187,KES
2012-01-01,Maize (white) - Retail,Eastern,Marsabit,50.9,,1,190,KES
2012-01-01,Maize (white) - Retail,North Eastern,Mandera,76.0,,1,189,KES
2012-01-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),61.35,,1,188,KES
2012-01-01,Maize - Wholesale,Coast,Mombasa,35.333,,1,191,KES
2012-01-01,Maize - Wholesale,Nairobi,Nairobi,34.491,,1,184,KES
2012-01-01,Maize - Wholesale,Nyanza,Kisumu,39.48,,1,186,KES
2012-01-01,Maize - Wholesale,Rift Valley,Eldoret town,32.49,,1,185,KES
2012-01-01,Maize - Wholesale,Rift Valley,Nakuru,31.994,,1,1850,KES
2012-01-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,35.0,,1,184,KES
2012-01-01,Oil (vegetable) - Retail,Nairobi,Nairobi,250.0,,1,184,KES
2012-02-01,Beans (dry) - Retail,Eastern,Kitui,72.0,,1,187,KES
2012-02-01,Beans - Wholesale,Nairobi,Nairobi,57.164,,1,184,KES
2012-02-01,Beans - Wholesale,Nyanza,Kisumu,74.195,,1,186,KES
2012-02-01,Beans - Wholesale,Rift Valley,Eldoret town,74.306,,1,185,KES
2012-02-01,Beans - Wholesale,Rift Valley,Nakuru,56.977,,1,1850,KES
2012-02-01,Maize (white) - Retail,Eastern,Kitui,38.0,,1,187,KES
2012-02-01,Maize (white) - Retail,Eastern,Marsabit,44.1,,1,190,KES
2012-02-01,Maize (white) - Retail,North Eastern,Mandera,76.0,,1,189,KES
2012-02-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),56.0,,1,188,KES
2012-02-01,Maize - Wholesale,Nairobi,Nairobi,30.204,,1,184,KES
2012-02-01,Maize - Wholesale,Nyanza,Kisumu,38.148,,1,186,KES
2012-02-01,Maize - Wholesale,Rift Valley,Eldoret town,31.046,,1,185,KES
2012-02-01,Maize - Wholesale,Rift Valley,Nakuru,27.815,,1,1850,KES
2012-02-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,39.0,,1,184,KES
2012-02-01,Oil (vegetable) - Retail,Nairobi,Nairobi,250.0,,1,184,KES
2012-03-01,Beans (dry) - Retail,Eastern,Kitui,74.31,,1,187,KES
2012-03-01,Beans - Wholesale,Nairobi,Nairobi,60.26,,1,184,KES
2012-03-01,Beans - Wholesale,Nyanza,Kisumu,73.922,,1,186,KES
2012-03-01,Beans - Wholesale,Rift Valley,Eldoret town,78.61,,1,185,KES
2012-03-01,Beans - Wholesale,Rift Valley,Nakuru,57.416,,1,1850,KES
2012-03-01,Maize (white) - Retail,Eastern,Kitui,37.0,,1,187,KES
2012-03-01,Maize (white) - Retail,Eastern,Marsabit,49.12,,1,190,KES
2012-03-01,Maize (white) - Retail,North Eastern,Mandera,78.0,,1,189,KES
2012-03-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),54.98,,1,188,KES
2012-03-01,Maize - Wholesale,Nairobi,Nairobi,29.502,,1,184,KES
2012-03-01,Maize - Wholesale,Nyanza,Kisumu,35.184,,1,186,KES
2012-03-01,Maize - Wholesale,Rift Valley,Eldoret town,30.858,,1,185,KES
2012-03-01,Maize - Wholesale,Rift Valley,Nakuru,29.684,,1,1850,KES
2012-03-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,45.0,,1,184,KES
2012-03-01,Oil (vegetable) - Retail,Nairobi,Nairobi,250.0,,1,184,KES
2012-04-01,Beans (dry) - Retail,Eastern,Kitui,78.35,,1,187,KES
2012-04-01,Beans - Wholesale,Nairobi,Nairobi,63.977,,1,184,KES
2012-04-01,Beans - Wholesale,Nyanza,Kisumu,69.244,,1,186,KES
2012-04-01,Beans - Wholesale,Rift Valley,Eldoret town,83.472,,1,185,KES
2012-04-01,Beans - Wholesale,Rift Valley,Nakuru,63.12,,1,1850,KES
2012-04-01,Maize (white) - Retail,Eastern,Kitui,37.0,,1,187,KES
2012-04-01,Maize (white) - Retail,Eastern,Marsabit,50.54,,1,190,KES
2012-04-01,Maize (white) - Retail,North Eastern,Mandera,78.24,,1,189,KES
2012-04-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),60.13,,1,188,KES
2012-04-01,Maize - Wholesale,Coast,Mombasa,32.688,,1,191,KES
2012-04-01,Maize - Wholesale,Nairobi,Nairobi,30.537,,1,184,KES
2012-04-01,Maize - Wholesale,Nyanza,Kisumu,34.956,,1,186,KES
2012-04-01,Maize - Wholesale,Rift Valley,Eldoret town,29.923,,1,185,KES
2012-04-01,Maize - Wholesale,Rift Valley,Nakuru,31.954,,1,1850,KES
2012-04-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,48.0,,1,184,KES
2012-04-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2012-05-01,Beans (dry) - Retail,Eastern,Kitui,77.86,,1,187,KES
2012-05-01,Beans - Wholesale,Coast,Mombasa,52.788,,1,191,KES
2012-05-01,Beans - Wholesale,Nairobi,Nairobi,64.71,,1,184,KES
2012-05-01,Beans - Wholesale,Nyanza,Kisumu,73.14,,1,186,KES
2012-05-01,Beans - Wholesale,Rift Valley,Eldoret town,92.467,,1,185,KES
2012-05-01,Beans - Wholesale,Rift Valley,Nakuru,71.094,,1,1850,KES
2012-05-01,Maize (white) - Retail,Eastern,Kitui,41.0,,1,187,KES
2012-05-01,Maize (white) - Retail,Eastern,Marsabit,44.5,,1,190,KES
2012-05-01,Maize (white) - Retail,North Eastern,Mandera,78.67,,1,189,KES
2012-05-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),58.75,,1,188,KES
2012-05-01,Maize - Wholesale,Coast,Mombasa,37.279,,1,191,KES
2012-05-01,Maize - Wholesale,Nairobi,Nairobi,35.956,,1,184,KES
2012-05-01,Maize - Wholesale,Nyanza,Kisumu,38.655,,1,186,KES
2012-05-01,Maize - Wholesale,Rift Valley,Eldoret town,37.611,,1,185,KES
2012-05-01,Maize - Wholesale,Rift Valley,Nakuru,36.039,,1,1850,KES
2012-05-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,43.0,,1,184,KES
2012-05-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2012-06-01,Beans (dry) - Retail,Eastern,Kitui,83.0,,1,187,KES
2012-06-01,Beans - Wholesale,Nairobi,Nairobi,63.826,,1,184,KES
2012-06-01,Beans - Wholesale,Nyanza,Kisumu,73.532,,1,186,KES
2012-06-01,Beans - Wholesale,Rift Valley,Eldoret town,87.844,,1,185,KES
2012-06-01,Beans - Wholesale,Rift Valley,Nakuru,64.486,,1,1850,KES
2012-06-01,Maize (white) - Retail,Eastern,Kitui,41.0,,1,187,KES
2012-06-01,Maize (white) - Retail,Eastern,Marsabit,52.94,,1,190,KES
2012-06-01,Maize (white) - Retail,North Eastern,Mandera,79.0,,1,189,KES
2012-06-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),58.65,,1,188,KES
2012-06-01,Maize - Wholesale,Nairobi,Nairobi,38.31,,1,184,KES
2012-06-01,Maize - Wholesale,Nyanza,Kisumu,44.258,,1,186,KES
2012-06-01,Maize - Wholesale,Rift Valley,Eldoret town,36.226,,1,185,KES
2012-06-01,Maize - Wholesale,Rift Valley,Nakuru,36.519,,1,1850,KES
2012-06-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,40.0,,1,184,KES
2012-06-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2012-07-01,Beans (dry) - Retail,Eastern,Kitui,82.0,,1,187,KES
2012-07-01,Beans - Wholesale,Nairobi,Nairobi,60.227,,1,184,KES
2012-07-01,Beans - Wholesale,Nyanza,Kisumu,60.14,,1,186,KES
2012-07-01,Beans - Wholesale,Rift Valley,Eldoret town,67.293,,1,185,KES
2012-07-01,Beans - Wholesale,Rift Valley,Nakuru,61.863,,1,1850,KES
2012-07-01,Maize (white) - Retail,Eastern,Kitui,41.0,,1,187,KES
2012-07-01,Maize (white) - Retail,Eastern,Marsabit,50.12,,1,190,KES
2012-07-01,Maize (white) - Retail,North Eastern,Mandera,80.0,,1,189,KES
2012-07-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),68.2,,1,188,KES
2012-07-01,Maize - Wholesale,Nairobi,Nairobi,35.59,,1,184,KES
2012-07-01,Maize - Wholesale,Nyanza,Kisumu,39.77,,1,186,KES
2012-07-01,Maize - Wholesale,Rift Valley,Eldoret town,35.221,,1,185,KES
2012-07-01,Maize - Wholesale,Rift Valley,Nakuru,37.636,,1,1850,KES
2012-07-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,38.0,,1,184,KES
2012-07-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2012-08-01,Beans (dry) - Retail,Eastern,Kitui,81.0,,1,187,KES
2012-08-01,Beans - Wholesale,Nairobi,Nairobi,51.696,,1,184,KES
2012-08-01,Beans - Wholesale,Nyanza,Kisumu,54.405,,1,186,KES
2012-08-01,Beans - Wholesale,Rift Valley,Eldoret town,61.271,,1,185,KES
2012-08-01,Beans - Wholesale,Rift Valley,Nakuru,61.171,,1,1850,KES
2012-08-01,Maize (white) - Retail,Eastern,Kitui,42.0,,1,187,KES
2012-08-01,Maize (white) - Retail,Eastern,Marsabit,51.6,,1,190,KES
2012-08-01,Maize (white) - Retail,North Eastern,Mandera,80.0,,1,189,KES
2012-08-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),62.55,,1,188,KES
2012-08-01,Maize - Wholesale,Nairobi,Nairobi,35.215,,1,184,KES
2012-08-01,Maize - Wholesale,Nyanza,Kisumu,38.231,,1,186,KES
2012-08-01,Maize - Wholesale,Rift Valley,Eldoret town,35.037,,1,185,KES
2012-08-01,Maize - Wholesale,Rift Valley,Nakuru,35.453,,1,1850,KES
2012-08-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,35.0,,1,184,KES
2012-08-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2012-09-01,Beans (dry) - Retail,Eastern,Kitui,84.0,,1,187,KES
2012-09-01,Beans - Wholesale,Nairobi,Nairobi,53.36,,1,184,KES
2012-09-01,Beans - Wholesale,Nyanza,Kisumu,49.596,,1,186,KES
2012-09-01,Beans - Wholesale,Rift Valley,Eldoret town,63.191,,1,185,KES
2012-09-01,Beans - Wholesale,Rift Valley,Nakuru,51.848,,1,1850,KES
2012-09-01,Maize (white) - Retail,Eastern,Kitui,40.0,,1,187,KES
2012-09-01,Maize (white) - Retail,Eastern,Marsabit,51.2,,1,190,KES
2012-09-01,Maize (white) - Retail,North Eastern,Mandera,80.0,,1,189,KES
2012-09-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),66.0,,1,188,KES
2012-09-01,Maize - Wholesale,Nairobi,Nairobi,35.88,,1,184,KES
2012-09-01,Maize - Wholesale,Nyanza,Kisumu,32.622,,1,186,KES
2012-09-01,Maize - Wholesale,Rift Valley,Eldoret town,30.851,,1,185,KES
2012-09-01,Maize - Wholesale,Rift Valley,Nakuru,32.856,,1,1850,KES
2012-09-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2012-09-01,Oil (vegetable) - Retail,Nairobi,Nairobi,233.0,,1,184,KES
2012-10-01,Beans (dry) - Retail,Eastern,Kitui,80.0,,1,187,KES
2012-10-01,Beans - Wholesale,Nairobi,Nairobi,57.083,,1,184,KES
2012-10-01,Beans - Wholesale,Nyanza,Kisumu,52.663,,1,186,KES
2012-10-01,Beans - Wholesale,Rift Valley,Eldoret town,62.614,,1,185,KES
2012-10-01,Beans - Wholesale,Rift Valley,Nakuru,57.014,,1,1850,KES
2012-10-01,Maize (white) - Retail,Eastern,Kitui,40.0,,1,187,KES
2012-10-01,Maize (white) - Retail,Eastern,Marsabit,51.7,,1,190,KES
2012-10-01,Maize (white) - Retail,North Eastern,Mandera,79.0,,1,189,KES
2012-10-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),76.62,,1,188,KES
2012-10-01,Maize - Wholesale,Nairobi,Nairobi,37.825,,1,184,KES
2012-10-01,Maize - Wholesale,Nyanza,Kisumu,31.685,,1,186,KES
2012-10-01,Maize - Wholesale,Rift Valley,Eldoret town,29.096,,1,185,KES
2012-10-01,Maize - Wholesale,Rift Valley,Nakuru,31.421,,1,1850,KES
2012-10-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,35.0,,1,184,KES
2012-10-01,Oil (vegetable) - Retail,Nairobi,Nairobi,233.0,,1,184,KES
2012-11-01,Beans (dry) - Retail,Eastern,Kitui,81.0,,1,187,KES
2012-11-01,Beans - Wholesale,Nairobi,Nairobi,61.759,,1,184,KES
2012-11-01,Beans - Wholesale,Nyanza,Kisumu,53.236,,1,186,KES
2012-11-01,Beans - Wholesale,Rift Valley,Eldoret town,57.578,,1,185,KES
2012-11-01,Beans - Wholesale,Rift Valley,Nakuru,64.682,,1,1850,KES
2012-11-01,Maize (white) - Retail,Eastern,Kitui,39.0,,1,187,KES
2012-11-01,Maize (white) - Retail,Eastern,Marsabit,51.8,,1,190,KES
2012-11-01,Maize (white) - Retail,North Eastern,Mandera,79.0,,1,189,KES
2012-11-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),78.02,,1,188,KES
2012-11-01,Maize - Wholesale,Nairobi,Nairobi,37.856,,1,184,KES
2012-11-01,Maize - Wholesale,Nyanza,Kisumu,32.191,,1,186,KES
2012-11-01,Maize - Wholesale,Rift Valley,Eldoret town,28.605,,1,185,KES
2012-11-01,Maize - Wholesale,Rift Valley,Nakuru,28.537,,1,1850,KES
2012-11-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,30.0,,1,184,KES
2012-11-01,Oil (vegetable) - Retail,Nairobi,Nairobi,240.0,,1,184,KES
2012-12-01,Beans (dry) - Retail,Eastern,Kitui,77.0,,1,187,KES
2012-12-01,Beans - Wholesale,Nairobi,Nairobi,58.577,,1,184,KES
2012-12-01,Beans - Wholesale,Nyanza,Kisumu,59.207,,1,186,KES
2012-12-01,Beans - Wholesale,Rift Valley,Eldoret town,60.399,,1,185,KES
2012-12-01,Beans - Wholesale,Rift Valley,Nakuru,65.184,,1,1850,KES
2012-12-01,Maize (white) - Retail,Eastern,Kitui,37.0,,1,187,KES
2012-12-01,Maize (white) - Retail,Eastern,Marsabit,50.4,,1,190,KES
2012-12-01,Maize (white) - Retail,North Eastern,Mandera,80.0,,1,189,KES
2012-12-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),81.83,,1,188,KES
2012-12-01,Maize - Wholesale,Nairobi,Nairobi,33.946,,1,184,KES
2012-12-01,Maize - Wholesale,Nyanza,Kisumu,32.217,,1,186,KES
2012-12-01,Maize - Wholesale,Rift Valley,Eldoret town,27.188,,1,185,KES
2012-12-01,Maize - Wholesale,Rift Valley,Nakuru,27.077,,1,1850,KES
2012-12-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,28.0,,1,184,KES
2012-12-01,Oil (vegetable) - Retail,Nairobi,Nairobi,250.0,,1,184,KES
2013-01-01,Beans (dry) - Retail,Eastern,Kitui,60.0,,1,187,KES
2013-01-01,Beans - Wholesale,Nairobi,Nairobi,61.84,,1,184,KES
2013-01-01,Beans - Wholesale,Nyanza,Kisumu,77.798,,1,186,KES
2013-01-01,Beans - Wholesale,Rift Valley,Eldoret town,64.375,,1,185,KES
2013-01-01,Beans - Wholesale,Rift Valley,Nakuru,66.434,,1,1850,KES
2013-01-01,Maize (white) - Retail,Eastern,Kitui,37.0,,1,187,KES
2013-01-01,Maize (white) - Retail,Eastern,Marsabit,53.4,,1,190,KES
2013-01-01,Maize (white) - Retail,North Eastern,Mandera,78.0,,1,189,KES
2013-01-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),75.8,,1,188,KES
2013-01-01,Maize - Wholesale,Nairobi,Nairobi,30.281,,1,184,KES
2013-01-01,Maize - Wholesale,Nyanza,Kisumu,32.243,,1,186,KES
2013-01-01,Maize - Wholesale,Rift Valley,Eldoret town,27.085,,1,185,KES
2013-01-01,Maize - Wholesale,Rift Valley,Nakuru,29.57,,1,1850,KES
2013-01-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,45.0,,1,184,KES
2013-01-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2013-02-01,Beans (dry) - Retail,Eastern,Kitui,65.6,,1,187,KES
2013-02-01,Beans - Wholesale,Coast,Mombasa,58.916,,1,191,KES
2013-02-01,Beans - Wholesale,Nairobi,Nairobi,60.833,,1,184,KES
2013-02-01,Beans - Wholesale,Nyanza,Kisumu,74.932,,1,186,KES
2013-02-01,Beans - Wholesale,Rift Valley,Eldoret town,67.875,,1,185,KES
2013-02-01,Beans - Wholesale,Rift Valley,Nakuru,67.706,,1,1850,KES
2013-02-01,Maize (white) - Retail,Eastern,Kitui,33.0,,1,187,KES
2013-02-01,Maize (white) - Retail,Eastern,Marsabit,47.5,,1,190,KES
2013-02-01,Maize (white) - Retail,North Eastern,Mandera,78.0,,1,189,KES
2013-02-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),78.78,,1,188,KES
2013-02-01,Maize - Wholesale,Coast,Mombasa,35.236,,1,191,KES
2013-02-01,Maize - Wholesale,Nairobi,Nairobi,30.971,,1,184,KES
2013-02-01,Maize - Wholesale,Nyanza,Kisumu,30.972,,1,186,KES
2013-02-01,Maize - Wholesale,Rift Valley,Eldoret town,28.15,,1,185,KES
2013-02-01,Maize - Wholesale,Rift Valley,Nakuru,28.636,,1,1850,KES
2013-02-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,45.0,,1,184,KES
2013-02-01,Oil (vegetable) - Retail,Nairobi,Nairobi,230.0,,1,184,KES
2013-03-01,Beans (dry) - Retail,Eastern,Kitui,67.0,,1,187,KES
2013-03-01,Beans - Wholesale,Coast,Mombasa,60.092,,1,191,KES
2013-03-01,Beans - Wholesale,Nairobi,Nairobi,72.523,,1,184,KES
2013-03-01,Beans - Wholesale,Nyanza,Kisumu,77.164,,1,186,KES
2013-03-01,Beans - Wholesale,Rift Valley,Eldoret town,72.753,,1,185,KES
2013-03-01,Beans - Wholesale,Rift Valley,Nakuru,69.787,,1,1850,KES
2013-03-01,Maize (white) - Retail,Eastern,Kitui,30.0,,1,187,KES
2013-03-01,Maize (white) - Retail,North Eastern,Mandera,79.0,,1,189,KES
2013-03-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),82.7,,1,188,KES
2013-03-01,Maize - Wholesale,Coast,Mombasa,32.443,,1,191,KES
2013-03-01,Maize - Wholesale,Nairobi,Nairobi,31.545,,1,184,KES
2013-03-01,Maize - Wholesale,Nyanza,Kisumu,33.469,,1,186,KES
2013-03-01,Maize - Wholesale,Rift Valley,Eldoret town,29.544,,1,185,KES
2013-03-01,Maize - Wholesale,Rift Valley,Nakuru,28.57,,1,1850,KES
2013-03-01,"Milk (cow, pasteurized) - Retail",Nairobi,Nairobi,40.0,,1,184,KES
2013-03-01,Oil (vegetable) - Retail,Nairobi,Nairobi,240.0,,1,184,KES
2013-04-01,Beans (dry) - Retail,Eastern,Kitui,73.0,,1,187,KES
2013-04-01,Beans - Wholesale,Coast,Mombasa,70.384,,1,191,KES
2013-04-01,Beans - Wholesale,Nairobi,Nairobi,69.782,,1,184,KES
2013-04-01,Beans - Wholesale,Nyanza,Kisumu,79.87,,1,186,KES
2013-04-01,Beans - Wholesale,Rift Valley,Eldoret town,75.268,,1,185,KES
2013-04-01,Beans - Wholesale,Rift Valley,Nakuru,69.904,,1,1850,KES
2013-04-01,Maize (white) - Retail,Eastern,Kitui,34.0,,1,187,KES
2013-04-01,Maize (white) - Retail,Eastern,Marsabit,47.6,,1,190,KES
2013-04-01,Maize (white) - Retail,North Eastern,Mandera,80.0,,1,189,KES
2013-04-01,Maize (white) - Retail,Rift Valley,Lodwar (Turkana),87.8,,1,188,KES
2013-04-01,Maize - Wholesale,Coast,Mombasa,34.161,,1,191,KES
2013-04-01,Maize - Wholesale,Nairobi,Nairobi,30.999,,1,184,KES
2013-04-01,Maize - Wholesale,Nyanza,Kisumu,34.518,,1,186,KES
2013-04-01,Maize - Wholesale,Rift Valley,Eldoret town,29.85,,1,185,KES
2013-04-01,Maize - Wholesale,Rift Valley,Nakuru,29.399,,1,1850,KES
