ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-03-01,40.81543768768226,31.86328269401897,46.77745449657591,40.81543768768226,40.81543768768226,-1.382070181975713,-1.382070181975713,-1.382070181975713,-1.382070181975713,-1.382070181975713,-1.382070181975713,0.0,0.0,0.0,39.43336750570655
2010-04-01,41.269528061692654,32.4454211315873,47.20375434415438,41.269528061692654,41.269528061692654,-1.3856540804036297,-1.3856540804036297,-1.3856540804036297,-1.3856540804036297,-1.3856540804036297,-1.3856540804036297,0.0,0.0,0.0,39.88387398128902
2010-05-01,41.708970359122056,35.075333568519575,50.23636998474624,41.708970359122056,41.708970359122056,0.9312545376250416,0.9312545376250416,0.9312545376250416,0.9312545376250416,0.9312545376250416,0.9312545376250416,0.0,0.0,0.0,42.6402248967471
2010-06-01,42.16306073313245,35.50341395687299,51.02341541876627,42.16306073313245,42.16306073313245,0.943296882722897,0.943296882722897,0.943296882722897,0.943296882722897,0.943296882722897,0.943296882722897,0.0,0.0,0.0,43.106357615855345
2010-07-01,42.602503026733196,36.18791709501309,51.02511465827165,42.602503026733196,42.602503026733196,1.3305630981137162,1.3305630981137162,1.3305630981137162,1.3305630981137162,1.3305630981137162,1.3305630981137162,0.0,0.0,0.0,43.93306612484691
2010-08-01,43.05659339678729,35.994795505490536,51.296442065274675,43.05659339678729,43.05659339678729,0.5448625944337768,0.5448625944337768,0.5448625944337768,0.5448625944337768,0.5448625944337768,0.5448625944337768,0.0,0.0,0.0,43.601455991221066
2010-09-01,43.510683766841396,35.63131086683688,50.317373523538656,43.510683766841396,43.510683766841396,-0.42827799512679443,-0.42827799512679443,-0.42827799512679443,-0.42827799512679443,-0.42827799512679443,-0.42827799512679443,0.0,0.0,0.0,43.082405771714605
2010-10-01,43.950126060442145,36.22065908890342,51.77456155317677,43.950126060442145,43.950126060442145,-0.10212676114132901,-0.10212676114132901,-0.10212676114132901,-0.10212676114132901,-0.10212676114132901,-0.10212676114132901,0.0,0.0,0.0,43.84799929930082
2010-11-01,44.404216430496234,37.57869674636359,52.15956291452441,44.404216430496234,44.404216430496234,0.022766495594771053,0.022766495594771053,0.022766495594771053,0.022766495594771053,0.022766495594771053,0.022766495594771053,0.0,0.0,0.0,44.42698292609101
2010-12-01,44.84365872409698,37.250015625342385,51.883995359445215,44.84365872409698,44.84365872409698,-0.24730856735560852,-0.24730856735560852,-0.24730856735560852,-0.24730856735560852,-0.24730856735560852,-0.24730856735560852,0.0,0.0,0.0,44.59635015674137
2011-01-01,45.29774908874416,38.25098768077043,52.80588426640135,45.29774908874416,45.29774908874416,0.2520403497186437,0.2520403497186437,0.2520403497186437,0.2520403497186437,0.2520403497186437,0.2520403497186437,0.0,0.0,0.0,45.5497894384628
